Station Name: PHOENIX PARK,,,,,,,,,,
Station Height: 48 M,,,,,,,,,,
Latitude:53.364,Longitude: -6.350,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
date:  -  00 to 00 utc,,,,,,,,,,
rain:  -  Precipitation Amount (mm),,,,,,,,,,
"maxtp: -  Maximum Air Temperature (C)	  ",,,,,,,,,,
mintp: -  Minimum  Air Temperature (C),,,,,,,,,,
gmin:  -  09utc Grass Minimum Temperature (C),,,,,,,,,,
soil:  -  Mean 10cm soil temperature (C),,,,,,,,,,
cbl:   -  Mean CBL Pressure (hpa),,,,,,,,,,
ind:   -  Indicator (i),,,,,,,,,,
,,,,,,,,,,
date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
21-Jul-15,0,19.3,0,10.2,0,10,0,0.2,1002.7,18.435
22-Jul-15,0,17.7,0,9.9,0,5.7,0,0.1,1008.7,17.392
23-Jul-15,0,18.1,0,10.1,0,5.2,0,0,1009.7,17.882
24-Jul-15,0,15.8,0,9.2,0,5.6,0,0,1008.1,17.3
25-Jul-15,0,17.7,0,6.9,0,0.9,0,0,1008.7,17.055
26-Jul-15,0,13.9,0,10.7,0,6.2,0,8.6,996.4,15.735
27-Jul-15,0,18.8,0,11.7,0,11.9,0,3.1,993.2,16.753
28-Jul-15,0,17.8,0,9.7,0,10.1,0,3.2,1000.3,17.823
29-Jul-15,0,16.9,0,8.2,0,5.5,0,1.9,1008.8,16.693
30-Jul-15,0,16.5,0,6.5,0,0.7,0,0.5,1014.9,16.033
31-Jul-15,0,18.1,0,10.6,0,8.1,0,2.2,1010.3,16.993
01-Aug-15,0,19.2,0,8.2,0,3.1,0,0,1007.5,17.592
02-Aug-15,0,17.7,0,11.8,0,11.6,0,7,1001.9,17.055
03-Aug-15,0,19.8,0,13.8,0,13.4,0,0.1,996.3,17.935
04-Aug-15,0,19.3,0,13.1,0,11.8,0,0.8,998.5,17.972
05-Aug-15,0,19.3,0,11.7,0,10.9,0,4.5,1000.1,17.233
06-Aug-15,0,18.8,0,9.5,0,5,0,0.1,1005.4,18.01
07-Aug-15,0,17,0,9.8,0,8.6,0,1.4,1014,17.15
08-Aug-15,0,19.3,0,7.2,0,1.9,0,0.5,1015,16.718
09-Aug-15,0,20.3,0,14.5,0,12.7,0,0.2,1009.7,17.722
10-Aug-15,0,20.3,0,11.7,0,10.5,0,0.2,1008,18.63
11-Aug-15,0,18.8,0,8.8,0,5.4,0,0,1015.4,17.82
12-Aug-15,0,19.7,0,6.5,0,1.4,0,0,1018.9,18.562
13-Aug-15,0,20.7,0,7.6,0,2.6,0,0,1012.3,19.528
14-Aug-15,0,17,0,8.7,0,7.4,0,0.7,1005.2,18.49
15-Aug-15,0,16.7,0,7,0,1.3,0,0,1007.7,16.472
16-Aug-15,0,18.5,0,8.3,0,4.2,0,0.3,1011.4,17.395
17-Aug-15,0,20.7,0,8.5,0,3.4,0,0,1013,17.59
18-Aug-15,0,24.2,0,8.6,0,3.8,0,0,1009.5,19.042
19-Aug-15,0,20.8,0,10.7,0,7.5,0,11,1005,18.365
20-Aug-15,0,22.3,0,10.9,0,6.3,0,0,1006.3,17.695
21-Aug-15,0,22.4,0,14.5,0,12.5,0,0.3,1006.8,18.83
22-Aug-15,0,17.2,0,11.2,0,7,0,2.9,1003.9,17.283
23-Aug-15,0,14.7,0,12.3,0,12.8,0,32.3,995.9,15.943
24-Aug-15,0,18.7,0,6.8,0,7.7,0,0,996.6,17
25-Aug-15,0,14.9,0,5.3,0,0.5,0,10.9,995.8,14.105
26-Aug-15,0,18.7,0,9.6,0,5.6,0,5.4,989.9,16.272
27-Aug-15,0,19.6,0,9.8,0,5.3,0,5,997.1,15.69
28-Aug-15,0,19.6,0,9.5,0,4.4,0,0.3,1004.7,15.773
29-Aug-15,0,19,0,11,0,6.6,0,3.4,1010.3,16.208
30-Aug-15,0,18.2,0,8.5,0,5,0,0,1013.4,15.993
31-Aug-15,0,16.5,0,8.9,0,5.3,0,8.2,1013.7,15.135
01-Sep-15,0,16.6,0,8.1,0,3.8,0,1.3,1016,14.837
02-Sep-15,0,15.2,0,7.3,0,2,0,0.1,1015.9,13.948
03-Sep-15,0,14.7,0,9.1,0,7.9,0,0.1,1014.7,13.892
04-Sep-15,0,16.6,0,10.9,0,10.2,0,0,1016.3,14.368
05-Sep-15,0,16.7,0,7,0,2.5,0,0,1020.7,14.608
06-Sep-15,0,15.1,0,5.4,0,-0.2,0,0,1025.4,13.167
07-Sep-15,0,16.2,0,10.5,0,10.1,0,0,1026.4,15.017
08-Sep-15,0,18.9,0,8.7,0,4.5,0,0,1021.6,15.71
09-Sep-15,0,17,0,8.9,0,2.9,0,0.1,1016.2,14.762
10-Sep-15,0,18.7,0,9.4,0,3.5,0,0,1012,15.38
11-Sep-15,0,16.8,0,12,0,7.1,0,8,1002.6,14.91
12-Sep-15,0,16.9,0,9.6,0,10.6,0,4.4,997.2,15.545
13-Sep-15,0,15.9,0,9.6,0,4.7,0,1,995.4,13.968
14-Sep-15,0,14.2,0,11.4,0,5.7,0,1.6,989.5,13.745
15-Sep-15,0,16.9,0,8.1,0,8.9,0,0,990,14.778
16-Sep-15,0,15.9,0,6.1,0,2.2,0,0,988.1,13.948
17-Sep-15,0,17.4,0,7.4,0,1.8,0,3.4,994,14.24
18-Sep-15,0,16.3,0,8.5,0,5.7,0,0.3,1007.8,14.735
19-Sep-15,0,18.2,0,8.2,0,3.1,0,0,1017.9,14.202
20-Sep-15,0,17.4,0,11.3,0,4.9,0,5,1013.3,14.36
21-Sep-15,0,17.1,0,7.9,0,9,0,9,1002.2,15.212
22-Sep-15,0,15.9,0,6.5,0,3.1,0,0.1,1001.3,13.275
23-Sep-15,0,17.7,0,7.1,0,1.4,0,0,1003.8,13.07
24-Sep-15,0,15,0,7.8,0,2.7,0,2,1007,12.94
25-Sep-15,0,15.7,0,5.4,0,0.2,0,0.1,1016.4,12.028
26-Sep-15,0,17.9,0,7.2,0,3.2,0,0,1022.4,13.727
27-Sep-15,0,18.5,0,6.4,0,1.4,0,0,1026.8,12.593
28-Sep-15,0,18.5,0,6.6,0,1.6,0,0.1,1028.1,12.545
29-Sep-15,0,18.5,0,7.3,0,1.7,0,0.2,1029.2,13.023
30-Sep-15,0,15.5,0,7.2,0,2.1,0,0,1029.5,12.173
01-Oct-15,0,17.4,0,5.9,0,1,0,0.1,1027,12.19
02-Oct-15,0,15.9,0,9,0,0.4,0,0,1020.3,13.483
03-Oct-15,0,10.9,0,6.7,0,6.8,0,0,1012.1,12.485
04-Oct-15,0,14.7,0,2.9,0,-1.6,0,0,1003.2,11.632
05-Oct-15,0,17.7,0,12.1,0,10.8,0,10.8,991.5,13.548
06-Oct-15,0,18.1,0,9.4,0,6.2,0,2.4,993,14.32
07-Oct-15,0,15.8,0,5.9,0,1.5,0,0,1005.4,12.968
08-Oct-15,0,17.6,0,4.8,0,-0.1,0,0,1013.1,11.71
09-Oct-15,0,17.4,0,9.1,0,5.4,0,0,1015.1,12.892
10-Oct-15,0,14.4,0,9,0,6.9,0,0,1014.6,12.637
11-Oct-15,0,15.2,0,6.5,0,6.3,0,0,1014.1,12.023
12-Oct-15,0,13.7,0,4.7,0,2.5,0,0,1018.9,11.047
13-Oct-15,0,13.8,0,2.1,0,-2.8,0,0.1,1022.7,9.145
14-Oct-15,0,12.3,0,2.6,0,-1.7,0,0,1021.2,8.493
15-Oct-15,0,13.2,0,1.5,0,-2.6,0,0,1020.1,8.241
16-Oct-15,0,14,0,2.6,0,-1.5,0,0,1021.4,8.955
17-Oct-15,0,12.7,0,7.8,0,1,0,0.1,1019.4,9.708
18-Oct-15,0,12.2,0,8.4,0,3.8,0,1.5,1018.4,10.345
19-Oct-15,0,12.7,0,5.3,0,8.8,0,0.6,1021.5,11.085
20-Oct-15,0,12.5,0,5.3,0,0.1,0,4.5,1017.8,9.955
21-Oct-15,0,15.3,0,11.7,0,10.1,0,0.4,1008.2,12.405
22-Oct-15,0,14.8,0,8.8,0,5.4,0,0.1,1010,11.673
23-Oct-15,0,14.5,0,9.2,0,4.8,0,0,1008,11.342
24-Oct-15,0,13.7,0,4.3,0,7.2,0,6.2,1007.4,10.923
25-Oct-15,0,13.3,0,4.9,0,-0.9,0,0,1011.4,8.357
26-Oct-15,0,14,0,10.8,0,7.1,0,1.8,1002,10.477
27-Oct-15,0,13.2,0,8.9,0,11.6,0,9.7,998.9,11.858
28-Oct-15,0,14.5,0,6.2,0,1.5,0,0.4,996.1,10.44
29-Oct-15,0,14.3,0,7.7,0,3.5,0,4,997.2,11.123
30-Oct-15,0,16.2,0,10.2,0,5.4,0,3.2,1003.7,11.365
31-Oct-15,0,16.5,0,7.9,0,10.6,0,0,1012.9,12.517
01-Nov-15,0,16.6,0,4.6,0,1.4,0,0.1,1020.7,10.187
02-Nov-15,0,15.8,0,9.2,0,5,0,0.2,1015,11.452
03-Nov-15,0,13.6,0,7,0,3.1,0,0.1,1008.9,11.048
04-Nov-15,0,11.8,0,5.9,0,8.8,0,0,1006,11.05
05-Nov-15,0,14,0,5.8,0,1.7,0,4.9,1000.3,10.56
06-Nov-15,0,17,0,7.8,0,6.8,0,0.6,1001.4,11.265
07-Nov-15,0,12.6,0,8.1,0,2.6,0,11.2,1006.8,10.04
08-Nov-15,0,14.9,0,6.3,0,2.1,0,9.9,1005.8,9.312
09-Nov-15,0,16.5,0,8.1,0,0.3,0,3.5,1004.4,10.33
10-Nov-15,0,17.7,0,14.6,0,11.8,0,0,1006.9,13.052
11-Nov-15,0,15.6,0,8.9,0,11.1,0,7,1008.2,12.328
12-Nov-15,0,15.6,0,5.8,0,1.4,0,5,1004.3,9.417
13-Nov-15,0,8.1,0,3.1,0,0.7,0,2.9,1009.4,7.444
14-Nov-15,0,14.8,0,5.5,0,0.8,0,16.3,1007,7.933
15-Nov-15,0,16.4,0,11.4,0,6.6,0,1.8,993.1,12.16
16-Nov-15,0,11.4,0,5.5,0,0.9,0,0.7,996.6,9.31
17-Nov-15,0,15.2,0,5.9,0,2.6,0,3.4,990.4,8.858
18-Nov-15,0,12.5,0,7.3,0,2.7,0,12.9,996.5,8.91
19-Nov-15,0,9.6,0,4.4,0,3.5,0,0,1005.1,7.787
20-Nov-15,0,7.5,0,0.6,0,-1.2,0,1.2,1005.2,5.406
21-Nov-15,0,5.2,0,1.5,0,-3.3,0,0.4,1009.2,4.319
22-Nov-15,0,8.2,0,-1,0,-2.4,0,0,1013.4,4.103
23-Nov-15,0,9.2,0,-1.2,0,-4.8,0,2.6,1013.8,4.15
24-Nov-15,0,9.2,0,6.5,0,0.8,0,0.8,1007,6.725
25-Nov-15,0,10.8,0,7.8,0,4.6,0,1.3,1011,8.052
26-Nov-15,0,12.2,0,9.8,0,3.4,0,0.1,1012.7,9.222
27-Nov-15,0,12,0,1.9,0,6,0,4.3,1002.6,8.737
28-Nov-15,0,7.8,0,2.1,0,-1.5,0,4.8,999.7,5.574
29-Nov-15,0,11.7,0,3.7,0,2.4,0,3.8,999.5,6.792
30-Nov-15,0,12.6,0,2.4,0,-1,0,5.4,1004.3,6.647
01-Dec-15,0,14.1,0,4.3,0,-0.1,0,1.1,1008.3,8.199
02-Dec-15,0,13,0,4.9,0,5.7,0,0.5,1008.2,8.661
03-Dec-15,0,7.1,0,3.1,0,2.5,0,30.8,1006.8,6.807
04-Dec-15,0,12.1,0,5.2,0,0,0,4.1, ,6.308
05-Dec-15,0,13.3,0,10.6,0,5.1,0,7.4,996.8,9.012
06-Dec-15,0,13.1,0,3.6,0,0.9,0,2.7,1001.8,8.24
07-Dec-15,0,14.8,0,8.1,0,-0.1,0,2.2,1005.6,9.057
08-Dec-15,0,12.8,0,4.2,0,4.5,0,0.9,1009.6,7.505
09-Dec-15,0,12.5,0,4.9,0,-1.7,0,10.4,1014,6.683
10-Dec-15,0,9.4,0,4.5,0,0,0,3.4,1011.3,6.533
11-Dec-15,0,7.2,0,3.6,0,-0.4,0,0.2,1013.2,4.241
12-Dec-15,0,7.6,0,3.4,0,-0.8,0,38.5,1006.9,5.052
13-Dec-15,0,9.7,0,3.8,0,1.7,0,1.6,1008.8,5.716
14-Dec-15,0,10.7,0,7.5,0,2.1,0,7.1,1004.4,7.141
15-Dec-15,0,13,0,9.3,0,3.6,0,0.9,999.3,8.124
16-Dec-15,0,15.4,0,11.7,0,8,0,1.5,1000,10.038
17-Dec-15,0,15.1,0,10.8,0,7.9,0,1.6,1000.4,10.267
18-Dec-15,0,15.6,0,10.4,0,5,0,1.3,1000.4,9.153
19-Dec-15,0,15.6,0,9.9,0,10.5,0,1.4,992.9,10.773
20-Dec-15,0,10.2,0,6.5,0,3.7,0,0.7,995.4,7.898
21-Dec-15,0,12.9,0,5.1,0,-0.5,0,1.8,997.5,6.181
22-Dec-15,0,14.1,0,7.7,0,4.1,0,4.3,993.9,8.292
23-Dec-15,0,12,0,3.4,0,0.5,0,3.9,998.5,5.876
24-Dec-15,0,11.6,0,2.8,0,1.3,0,9.4,998.2,5.875
25-Dec-15,0,12.6,0,2.4,0,-1.8,0,19.2,1004,4.307
26-Dec-15,0,12.7,0,3.5,0,3.4,0,11.1,1001.7,7.37
27-Dec-15,0,13,0,-0.8,0,-5.5,0,0,1007.6,4.319
28-Dec-15,0,13.6,0,8.1,0,-5.2,0,4.9,998.6,7.762
29-Dec-15,0,14.1,0,6.6,0,1.2,0,4,995.5,7.169
30-Dec-15,0,14.2,0,4.4,0,1.5,0,16.2,987.7,8.273
31-Dec-15,0,7.1,0,0.8,0,-0.7,0,0.8,1000.2,5.061
01-Jan-16,0,8.7,0,-0.9,0,-6.5,0,12,999.3,3.997
02-Jan-16,0,10.8,0,5.5,0,2.6,0,3.5,990.6,7.583
03-Jan-16,0,10.1,0,3.3,0,0.5,0,5.4,980.6,6.434
04-Jan-16,0,9.7,0,2.9,0,-1.7,0,0.8,970.8,4.969
05-Jan-16,0,7.1,0,4.6,0,-1.5,0,23.4,980.1,5.88
06-Jan-16,0,8,0,3.7,0,-0.9,0,5.3,980.4,5.899
07-Jan-16,0,9,0,2.7,0,-0.3,0,0.2,978.6,4.933
08-Jan-16,0,6.8,0,1.6,0,-2.2,0,0.6,986.6,3.075
09-Jan-16,0,6.1,0,0.8,0,-3.3,0,20.2,977,3.259
10-Jan-16,0,6,0,0.5,0,-0.4,0,1,971.9,3.147
11-Jan-16,0,5.2,0,-0.9,0,-6.9,0,0,979.9,1.85
12-Jan-16,0,6.4,0,0.4,0,-1.5,0,0.1,998.2,2.304
13-Jan-16,0,5.5,0,-0.2,0,-6.1,0,1,1003.4,1.668
14-Jan-16,0,4.8,0,-0.2,0,-5.9,0,0.4,1007,1.841
15-Jan-16,0,4.5,0,-0.5,0,-5.4,0,0.1,1019.8,1.217
16-Jan-16,0,6.7,0,-0.5,0,-6.6,0,0.2,1022.3,0.88
17-Jan-16,0,8.9,0,1.6,0,-1.3,0,0.1,1011.9,2.794
18-Jan-16,0,7.6,0,3.6,0,0.3,0,0.4,1005.2,5.264
19-Jan-16,0,8,0,0.4,0,-1.2,0,0,1009.7,4.587
20-Jan-16,0,6.6,0,-1.4,0,-7,0,1.3,1010,2.38
21-Jan-16,0,13.1,0,5.5,0,-6.2,0,0,1003.3,5.641
22-Jan-16,0,13.2,0,8,0,6.9,0,2.1,1003.6,7.522
23-Jan-16,0,13,0,7.5,0,0.1,0,0.3,1013,5.932
24-Jan-16,0,15.1,0,12.6,0,6.3,0,0,1009.1,9.062
25-Jan-16,0,14.5,0,6.4,0,10.5,0,0.4,1003.8,9.31
26-Jan-16,0,13.9,0,8.5,0,0.7,0,11.8,998,8.486
27-Jan-16,0,13.3,0,2.4,0,3.4,0,7.8,997.6,8.007
28-Jan-16,0,11.5,0,2.4,0,-2,0,2.7,1007,5.076
29-Jan-16,0,11.9,0,5.6,0,1.8,0,2.5,1000.4,7.339
30-Jan-16,0,5.6,0,1.8,0,-1,0,0.2,1001.3,4.676
31-Jan-16,0,12.2,0,3.5,0,-1.1,0,1.6,997.4,6.115
01-Feb-16,0,12.1,0,5.6,0,8,0,1.6,1000.5,8.028
02-Feb-16,0,7,0,1.7,0,0.5,0,0.3,1007.2,4.755
03-Feb-16,0,8.1,0,1.6,0,-3,0,0.6,1015.7,4.168
04-Feb-16,0,11.4,0,7,0,-1.3,0,0.2,1016.3,7.224
05-Feb-16,0,10.6,0,3,0,6,0,5,1004.1,7.303
06-Feb-16,0,11.2,0,3.4,0,-2.6,0,1.4,982.9,5.608
07-Feb-16,0,8.9,0,2.5,0,-1,0,3.5,973.5,4.148
08-Feb-16,0,8.1,0,3.6,0,1.5,0,4.7,972.1,5.416
09-Feb-16,0,4.4,0,1.6,0,-0.6,0,3.2,982.2,4.088
10-Feb-16,0,7.6,0,-0.6,0,-2.7,0,0,992.5,3.831
11-Feb-16,0,7.9,0,-1.6,0,-6.6,0,0,993.2,3.086
12-Feb-16,0,7.2,0,-0.3,0,-4.6,0,1.6,985.8,3.783
13-Feb-16,0,6.8,0,5.1,0,2.4,0,0.9,982.1,5.081
14-Feb-16,0,7,0,0.6,0,1.6,0,2,999.9,4.175
15-Feb-16,0,6.8,0,-2.3,0,-8.6,0,0,1021.8,2.451
16-Feb-16,0,9.4,0,1.2,0,-4.8,0,8.6,1016.6,4.015
17-Feb-16,0,5.9,0,-2,0,1,0,8,1007.1,5.085
18-Feb-16,0,8.1,0,-1.9,0,-8,0,0.5,1007.7,2.979
19-Feb-16,0,10.5,0,2.4,0,-3.9,0,0.1,1003.2,4.427
20-Feb-16,0,9.9,0,6.8,0,3,0,3.1,999.3,6.032
21-Feb-16,0,12.1,0,5.3,0,6.3,0,4.8,999.4,8.317
22-Feb-16,0,8.5,0,1.7,0,-3,0,0,1005.7,6.283
23-Feb-16,0,8.4,0,-2.3,0,-6.4,0,0,1013,4.496
24-Feb-16,0,7.8,0,-3.3,0,-8.9,0,0,1014.5,3.564
25-Feb-16,0,5.4,0,-1.9,0,-8.2,0,0,1009.4,3.394
26-Feb-16,0,9.1,0,1.5,0,-2.2,0,0,1001.5,4.549
27-Feb-16,0,6.9,0,2.3,0,1.6,0,0,1008,4.651
28-Feb-16,0,8.4,0,-1,0,-2.2,0,0,1018.4,4.575
29-Feb-16,0,11.1,0,-1,0,-5.8,0,5.7,1012.7,4.079
01-Mar-16,0,12.2,0,2.4,0,2.9,0,4.7,999.3,7.912
02-Mar-16,0,8.9,0,1.3,0,-0.2,0,4,994.1,5.876
03-Mar-16,0,9.4,0,0.4,0,0.1,0,2.9,996.5,5.832
04-Mar-16,0,7.1,0,0,0,-3,0,5.1,991.4,3.706
05-Mar-16,0,8.7,0,-0.1,0,-2.3,0,0.2,1002.5,4.599
06-Mar-16,0,6.3,0,-0.9,0,-5.4,0,0,1003.3,4.029
07-Mar-16,0,8.9,0,-0.9,0,-5.8,0,0,1007.1,4.226
08-Mar-16,0,9.8,0,2.7,0,-2,0,3.7,1000.6,6
09-Mar-16,0,10.2,0,2.3,0,-0.9,0,1,1002.1,6.329
10-Mar-16,0,12.4,0,2.9,0,-1.3,0,0,1015.5,7.005
11-Mar-16,0,13.5,0,6.2,0,2.1,0,0,1018.9,8.498
12-Mar-16,0,14.8,0,9.5,0,6.9,0,0,1022,9.788
13-Mar-16,0,13.5,0,6.6,0,7,0,0,1027.5,9.653
14-Mar-16,0,10.5,0,3.2,0,-2.6,0,0,1027.4,8.222
